Out Time,Out Airline,Out Cities,Out Duration,Out Stops,Out Stop Cities,Return Time,Return Airline,Return Cities,Return Duration,Return Stops,Return Stop Cities,Price,timestamp,sort,departure_date,total_duration,dep_time,ret_time,dep_airline,ret_airline,total_stops,target
7:46 am – 2:55 pm +1,United Airlines,SAN‐ICN,15h09m,1,SFO,4:50 pm – 8:33 pm,United Airlines,ICN‐SAN,19h43m,1,SFO,1614,20220405-0749,best,2022-04-21,2195,5:05,8:40,Alaska Airlines,Asiana Airlines,2,0
6:20 am – 2:55 pm +1,United Airlines,SAN‐ICN,16h35m,2,"LAX, SFO",4:50 pm – 6:45 pm,United Airlines,ICN‐SAN,17h55m,1,SFO,1614,20220405-0749,best,2022-04-21,2200,6:45,8:40,Alaska Airlines,Asiana Airlines,3,0
6:15 am – 2:55 pm +1,United Airlines,SAN‐ICN,16h40m,1,SFO,4:50 pm – 7:55 pm,United Airlines,ICN‐SAN,19h05m,2,"SFO, LAX",1618,20220405-0749,best,2022-04-21,2054,7:46,4:50,United Airlines,United Airlines,3,0
6:15 am – 2:55 pm +1,United Airlines,SAN‐ICN,16h40m,1,SFO,4:50 pm – 7:55 pm,United Airlines,ICN‐SAN,19h05m,2,"SFO, LAX",1625,20220405-0749,best,2022-04-21,1838,7:13,7:40,Korean Air,Korean Air,3,0
6:15 am – 2:55 pm +1,United Airlines,SAN‐ICN,16h40m,1,SFO,4:50 pm – 8:33 pm,United Airlines,ICN‐SAN,19h43m,1,SFO,1614,20220405-0749,best,2022-04-21,2070,6:20,4:50,United Airlines,United Airlines,2,0
8:10 am – 5:20 pm +1,"Alaska Airlines, Korean Air",SAN‐ICN,17h10m,1,SFO,4:00 pm – 2:28 pm,"Korean Air, Alaska Airlines",ICN‐SAN,14h28m,1,SFO,1902,20220405-0749,best,2022-04-21,1830,7:13,4:00,Korean Air,Korean Air,2,0
6:20 am – 2:55 pm +1,United Airlines,SAN‐ICN,16h35m,2,"LAX, SFO",4:50 pm – 8:33 pm,United Airlines,ICN‐SAN,19h43m,1,SFO,1614,20220405-0749,best,2022-04-21,2054,7:46,4:50,United Airlines,United Airlines,3,1
7:46 am – 2:55 pm +1,United Airlines,SAN‐ICN,15h09m,1,SFO,4:50 pm – 11:47 pm,United Airlines,ICN‐SAN,22h57m,1,SFO,1549,20220405-0749,best,2022-04-21,2141,7:13,12:30,Delta,Delta,2,0
7:46 am – 2:55 pm +1,United Airlines,SAN‐ICN,15h09m,1,SFO,6:00 pm – 4:03 pm,Air Canada,ICN‐SAN,14h03m,1,YVR,1903,20220405-0754,fast,2022-04-21,1757,7:46,4:50,United Airlines,United Airlines,2,0
7:46 am – 2:55 pm +1,United Airlines,SAN‐ICN,15h09m,1,SFO,4:50 pm – 2:58 pm,United Airlines,ICN‐SAN,14h08m,1,SFO,1549,20220405-0754,fast,2022-04-21,1805,7:13,6:00,Delta,Air Canada,2,1
7:46 am – 2:55 pm +1,United Airlines,SAN‐ICN,15h09m,1,SFO,4:00 pm – 2:28 pm,"Korean Air, Alaska Airlines",ICN‐SAN,14h28m,1,SFO,1703,20220405-0754,fast,2022-04-21,1805,7:13,6:00,Delta,Air Canada,2,0
7:46 am – 2:55 pm +1,United Airlines,SAN‐ICN,15h09m,1,SFO,4:50 pm – 4:13 pm,"Asiana Airlines, Alaska Airlines",ICN‐SAN,15h23m,1,SFO,2447,20220405-0754,fast,2022-04-21,1805,7:13,6:00,Korean Air,Air Canada,2,0
6:20 am – 2:55 pm +1,United Airlines,SAN‐ICN,16h35m,2,"LAX, SFO",4:50 pm – 2:58 pm,United Airlines,ICN‐SAN,14h08m,1,SFO,1553,20220405-0754,fast,2022-04-21,1810,7:13,4:50,Delta,United Airlines,3,1
6:15 am – 2:55 pm +1,United Airlines,SAN‐ICN,16h40m,1,SFO,4:50 pm – 2:58 pm,United Airlines,ICN‐SAN,14h08m,1,SFO,1549,20220405-0754,fast,2022-04-21,1830,7:13,4:00,Korean Air,Korean Air,2,1
6:20 am – 2:55 pm +1,United Airlines,SAN‐ICN,16h35m,2,"LAX, SFO",4:00 pm – 2:28 pm,"Korean Air, Alaska Airlines",ICN‐SAN,14h28m,1,SFO,1703,20220405-0754,fast,2022-04-21,1830,7:13,4:00,Delta,Korean Air,3,0
8:10 am – 5:20 pm +1,"Alaska Airlines, Korean Air",SAN‐ICN,17h10m,1,SFO,4:50 pm – 2:58 pm,United Airlines,ICN‐SAN,14h08m,1,SFO,1660,20220405-0754,fast,2022-04-21,1838,7:13,7:40,Korean Air,Korean Air,2,0
8:10 am – 5:20 pm +1,"Alaska Airlines, Korean Air",SAN‐ICN,17h10m,1,SFO,4:00 pm – 2:28 pm,"Korean Air, Alaska Airlines",ICN‐SAN,14h28m,1,SFO,1902,20220405-0754,fast,2022-04-21,1838,7:13,7:40,Delta,Delta,2,0
8:10 am – 5:20 pm +1,"Alaska Airlines, Korean Air",SAN‐ICN,17h10m,1,SFO,8:40 pm – 7:55 pm,"Asiana Airlines, United Airlines",ICN‐SAN,15h15m,1,LAX,1912,20220405-0754,fast,2022-04-21,1838,7:13,7:40,Delta,Korean Air,2,0
7:46 am – 2:55 pm +1,United Airlines,SAN‐ICN,15h09m,1,SFO,12:30 pm – 2:12 pm,"Korean Air, Delta",ICN‐SAN,17h42m,1,SEA,1706,20220405-0754,fast,2022-04-21,1843,6:20,4:50,United Airlines,United Airlines,2,0
8:05 am – 7:00 pm +1,Hawaiian Airlines,SAN‐ICN,18h55m,1,HNL,6:00 pm – 4:03 pm,Air Canada,ICN‐SAN,14h03m,1,YVR,2013,20220405-0754,fast,2022-04-21,1843,6:15,6:00,United Airlines,Air Canada,2,0
7:46 am – 2:55 pm +1,United Airlines,SAN‐ICN,15h09m,1,SFO,12:30 pm – 2:21 pm,"Korean Air, Alaska Airlines",ICN‐SAN,17h51m,1,SEA,1706,20220405-0754,fast,2022-04-21,1848,6:15,4:50,United Airlines,United Airlines,2,0
8:05 am – 7:00 pm +1,Hawaiian Airlines,SAN‐ICN,18h55m,1,HNL,4:50 pm – 2:58 pm,United Airlines,ICN‐SAN,14h08m,1,SFO,1581,20220405-0754,fast,2022-04-21,1862,7:46,8:40,United Airlines,Asiana Airlines,2,1
6:25 am – 5:20 pm +1,"Alaska Airlines, Korean Air",SAN‐ICN,18h55m,1,SFO,4:50 pm – 2:58 pm,United Airlines,ICN‐SAN,14h08m,1,SFO,1677,20220405-0754,fast,2022-04-21,1873,8:10,6:00,Alaska Airlines,Air Canada,2,0
8:05 am – 7:00 pm +1,Hawaiian Airlines,SAN‐ICN,18h55m,1,HNL,9:25 pm – 10:50 pm +1,Hawaiian Airlines,ICN‐SAN,41h25m,2,"HNL, OGG",1396,20220405-0759,cheap,2022-04-22,3682,8:00,4:40,Alaska Airlines,Korean Air,3,0
7:13 am – 3:15 pm +1,Korean Air,SAN‐ICN,16h02m,1,SEA,7:40 pm – 10:11 pm,Korean Air,ICN‐SAN,18h31m,1,LAX,1605,20220405-0759,cheap,2022-04-22,2839,6:20,5:25,American Airlines,American Airlines,2,0
7:13 am – 3:15 pm +1,Korean Air,SAN‐ICN,16h02m,1,SEA,4:00 pm – 11:05 pm,"Korean Air, Alaska Airlines",ICN‐SAN,23h05m,1,SFO,1605,20220405-0759,cheap,2022-04-22,2839,6:20,5:25,American Airlines,American Airlines,2,0
7:13 am – 3:15 pm +1,Korean Air,SAN‐ICN,16h02m,1,SEA,2:30 pm – 10:11 pm,Korean Air,ICN‐SAN,23h41m,1,LAX,1605,20220405-0759,cheap,2022-04-22,2839,6:20,5:25,American Airlines,American Airlines,2,0
7:13 am – 3:15 pm +1,Korean Air,SAN‐ICN,16h02m,1,SEA,4:00 pm – 7:30 am +1,"Korean Air, Alaska Airlines",ICN‐SAN,31h30m,1,SFO,1613,20220405-0759,cheap,2022-04-22,2925,6:20,5:25,American Airlines,American Airlines,2,0
7:13 am – 3:15 pm +1,Delta,SAN‐ICN,16h02m,1,SEA,7:40 pm – 10:11 pm,Delta,ICN‐SAN,18h31m,1,LAX,1656,20220405-0759,cheap,2022-04-22,2925,6:20,5:25,American Airlines,American Airlines,2,0
7:13 am – 3:15 pm +1,Delta,SAN‐ICN,16h02m,1,SEA,2:30 pm – 10:11 pm,Delta,ICN‐SAN,23h41m,1,LAX,1656,20220405-0759,cheap,2022-04-22,2925,6:20,5:25,American Airlines,American Airlines,2,0
6:30 am – 5:45 pm +1,"Spirit Airlines, Asiana Airlines",SAN‐ICN,19h15m,2,"LAS, SEA",12:55 pm – 10:20 pm,"ZIPAIR, Alaska Airlines",ICN‐SAN,25h25m,2,"NRT, HNL",1733,20220405-0759,cheap,2022-04-22,2937,6:20,5:25,American Airlines,American Airlines,4,0
7:13 am – 3:15 pm +1,Delta,SAN‐ICN,16h02m,1,SEA,8:40 pm – 11:05 pm,"Asiana Airlines, Alaska Airlines",ICN‐SAN,18h25m,2,"LAX, SFO",1738,20220405-0759,cheap,2022-04-22,2937,6:20,5:25,American Airlines,American Airlines,3,0
6:15 am – 2:55 pm +1,United Airlines,SAN‐ICN,16h40m,1,SFO,8:40 pm – 11:05 pm,"Asiana Airlines, Alaska Airlines",ICN‐SAN,18h25m,2,"LAX, SFO",1738,20220405-0759,cheap,2022-04-22,2937,6:20,5:25,American Airlines,American Airlines,3,0
6:30 am – 5:45 pm +1,"Spirit Airlines, Asiana Airlines",SAN‐ICN,19h15m,2,"LAS, SEA",2:40 pm – 3:50 pm,"Asiana Airlines, FlixBus",ICN‐SAN,17h10m,1,LAX-LAX,1755,20220405-0759,cheap,2022-04-22,2260,7:13,12:30,Delta,Delta,3,0
7:13 am – 3:15 pm +1,Delta,SAN‐ICN,16h02m,1,SEA,6:20 pm – 9:20 pm,"Asiana Airlines, Alaska Airlines",ICN‐SAN,19h00m,2,"SEA, SFO",1756,20220405-0759,cheap,2022-04-22,2095,6:45,8:40,Alaska Airlines,Asiana Airlines,3,0
6:15 am – 2:55 pm +1,United Airlines,SAN‐ICN,16h40m,1,SFO,6:20 pm – 9:20 pm,"Asiana Airlines, Alaska Airlines",ICN‐SAN,19h00m,2,"SEA, SFO",1756,20220405-0759,cheap,2022-04-22,2141,7:13,12:30,Delta,Delta,3,0
7:13 am – 3:15 pm +1,Korean Air,SAN‐ICN,16h02m,1,SEA,8:40 pm – 7:30 am +1,"Asiana Airlines, Alaska Airlines",ICN‐SAN,26h50m,1,SFO,1757,20220405-0759,cheap,2022-04-22,2141,7:13,12:30,Delta,Delta,2,0
6:20 am – 5:35 pm +1,Asiana Airlines,SAN‐ICN,19h15m,1,LAX,8:40 pm – 11:05 pm,"Asiana Airlines, Alaska Airlines",ICN‐SAN,18h25m,1,SFO,1761,20220405-0759,cheap,2022-04-22,2195,5:05,8:40,Alaska Airlines,Asiana Airlines,2,0
7:13 am – 3:15 pm +1,Korean Air,SAN‐ICN,16h02m,1,SEA,7:40 pm – 10:11 pm,Korean Air,ICN‐SAN,18h31m,1,LAX,1659,20220405-0757,best,2022-04-22,2260,7:13,12:30,Delta,Delta,2,0
7:13 am – 3:15 pm +1,Korean Air,SAN‐ICN,16h02m,1,SEA,7:40 pm – 10:11 pm,Korean Air,ICN‐SAN,18h31m,1,LAX,1605,20220405-0757,best,2022-04-22,1757,7:46,4:50,United Airlines,United Airlines,2,1
8:05 am – 7:00 pm +1,Hawaiian Airlines,SAN‐ICN,18h55m,1,HNL,9:25 pm – 10:50 pm +1,Hawaiian Airlines,ICN‐SAN,41h25m,2,"HNL, OGG",1396,20220405-0757,best,2022-04-22,3682,8:00,4:40,Alaska Airlines,Korean Air,3,0
7:13 am – 3:15 pm +1,Delta,SAN‐ICN,16h02m,1,SEA,7:40 pm – 10:11 pm,Delta,ICN‐SAN,18h31m,1,LAX,1656,20220405-0757,best,2022-04-22,1848,6:15,4:50,United Airlines,United Airlines,2,0
7:13 am – 3:15 pm +1,Korean Air,SAN‐ICN,16h02m,1,SEA,8:40 pm – 11:05 pm,"Asiana Airlines, Alaska Airlines",ICN‐SAN,18h25m,1,SFO,1779,20220405-0757,best,2022-04-22,1843,6:20,4:50,United Airlines,United Airlines,2,0
7:13 am – 3:15 pm +1,Korean Air,SAN‐ICN,16h02m,1,SEA,4:00 pm – 11:05 pm,"Korean Air, Alaska Airlines",ICN‐SAN,23h05m,1,SFO,1605,20220405-0757,best,2022-04-22,1984,7:46,4:50,United Airlines,United Airlines,2,1
7:13 am – 3:15 pm +1,Korean Air,SAN‐ICN,16h02m,1,SEA,2:30 pm – 10:11 pm,Korean Air,ICN‐SAN,23h41m,1,LAX,1605,20220405-0757,best,2022-04-22,2095,6:45,8:40,Alaska Airlines,Asiana Airlines,2,0
6:20 am – 5:35 pm +1,Asiana Airlines,SAN‐ICN,19h15m,1,LAX,8:40 pm – 11:05 pm,"Asiana Airlines, Alaska Airlines",ICN‐SAN,18h25m,1,SFO,1761,20220405-0757,best,2022-04-22,2075,6:15,4:50,United Airlines,United Airlines,2,0
7:46 am – 2:55 pm +1,United Airlines,SAN‐ICN,15h09m,1,SFO,4:50 pm – 2:58 pm,United Airlines,ICN‐SAN,14h08m,1,SFO,2494,20220405-0757,best,2022-04-22,2092,7:46,4:50,United Airlines,United Airlines,2,0
7:13 am – 3:15 pm +1,Delta,SAN‐ICN,16h02m,1,SEA,2:30 pm – 10:11 pm,Delta,ICN‐SAN,23h41m,1,LAX,1656,20220405-0757,best,2022-04-22,2195,5:05,8:40,Alaska Airlines,Asiana Airlines,2,0
6:15 am – 2:55 pm +1,United Airlines,SAN‐ICN,16h40m,1,SFO,4:50 pm – 2:58 pm,United Airlines,ICN‐SAN,14h08m,1,SFO,2374,20220405-0757,best,2022-04-22,2200,6:45,8:40,Alaska Airlines,Asiana Airlines,2,0
6:20 am – 5:35 pm +1,Asiana Airlines,SAN‐ICN,19h15m,1,LAX,8:40 pm – 11:37 pm,Asiana Airlines,ICN‐SAN,18h57m,1,LAX,1903,20220405-0757,best,2022-04-22,2054,7:46,4:50,United Airlines,United Airlines,2,0
6:17 am – 5:50 pm +1,Korean Air,SAN‐ICN,19h33m,1,LAX,7:40 pm – 10:11 pm,Korean Air,ICN‐SAN,18h31m,1,LAX,1940,20220405-0757,best,2022-04-22,1838,7:13,7:40,Korean Air,Korean Air,2,0
6:20 am – 5:35 pm +1,Asiana Airlines,SAN‐ICN,19h15m,1,LAX,6:20 pm – 11:42 pm,"Asiana Airlines, Alaska Airlines",ICN‐SAN,21h22m,1,SEA,1761,20220405-0757,best,2022-04-22,2070,6:20,4:50,United Airlines,United Airlines,2,0
6:17 am – 5:50 pm +1,Delta,SAN‐ICN,19h33m,1,LAX,7:40 pm – 10:11 pm,Delta,ICN‐SAN,18h31m,1,LAX,2009,20220405-0757,best,2022-04-22,1830,7:13,4:00,Korean Air,Korean Air,2,0
7:25 pm – 5:00 am +2,"Alaska Airlines, Asiana Airlines",SAN‐ICN,17h35m,1,SFO,6:20 pm – 6:45 pm,"Asiana Airlines, Alaska Airlines",ICN‐SAN,16h25m,1,SEA,2357,20220405-0757,best,2022-04-22,2054,7:46,4:50,United Airlines,United Airlines,2,0
7:25 pm – 5:00 am +2,"Alaska Airlines, Asiana Airlines",SAN‐ICN,17h35m,1,SFO,8:40 pm – 11:05 pm,"Asiana Airlines, Alaska Airlines",ICN‐SAN,18h25m,1,SFO,2203,20220405-0757,best,2022-04-22,2141,7:13,12:30,Delta,Delta,2,0
7:46 am – 2:55 pm +1,United Airlines,SAN‐ICN,15h09m,1,SFO,4:50 pm – 2:58 pm,United Airlines,ICN‐SAN,14h08m,1,SFO,2494,20220405-0802,fast,2022-04-22,1757,7:46,4:50,United Airlines,United Airlines,2,0
6:20 am – 2:55 pm +1,United Airlines,SAN‐ICN,16h35m,2,"LAX, SFO",4:50 pm – 2:58 pm,United Airlines,ICN‐SAN,14h08m,1,SFO,3455,20220405-0802,fast,2022-04-22,1805,7:13,6:00,Delta,Air Canada,3,0
6:15 am – 2:55 pm +1,United Airlines,SAN‐ICN,16h40m,1,SFO,4:50 pm – 2:58 pm,United Airlines,ICN‐SAN,14h08m,1,SFO,2374,20220405-0802,fast,2022-04-22,1805,7:13,6:00,Delta,Air Canada,2,0
7:38 pm – 5:00 am +2,Asiana Airlines,SAN‐ICN,17h22m,1,SFO,8:40 pm – 6:45 pm,Asiana Airlines,ICN‐SAN,14h05m,1,SFO,4085,20220405-0802,fast,2022-04-22,1805,7:13,6:00,Korean Air,Air Canada,2,0
7:38 pm – 5:00 am +2,Asiana Airlines,SAN‐ICN,17h22m,1,SFO,8:40 pm – 7:55 pm,Asiana Airlines,ICN‐SAN,15h15m,1,LAX,4176,20220405-0802,fast,2022-04-22,1810,7:13,4:50,Delta,United Airlines,2,0
7:13 am – 3:15 pm +1,Korean Air,SAN‐ICN,16h02m,1,SEA,9:25 pm – 10:20 pm,"Korean Air, Alaska Airlines",ICN‐SAN,16h55m,1,HNL,2720,20220405-0802,fast,2022-04-22,1830,7:13,4:00,Korean Air,Korean Air,2,0
7:13 am – 3:15 pm +1,Korean Air,SAN‐ICN,16h02m,1,SEA,9:25 pm – 10:20 pm,"Korean Air, Fiji Airways",ICN‐SAN,16h55m,1,HNL,3517,20220405-0802,fast,2022-04-22,1830,7:13,4:00,Delta,Korean Air,2,0
7:46 am – 2:55 pm +1,United Airlines,SAN‐ICN,15h09m,1,SFO,4:50 pm – 6:45 pm,United Airlines,ICN‐SAN,17h55m,1,SFO,2494,20220405-0802,fast,2022-04-22,1838,7:13,7:40,Korean Air,Korean Air,2,0
7:38 pm – 5:00 am +2,Asiana Airlines,SAN‐ICN,17h22m,1,SFO,8:40 pm – 8:33 pm,Asiana Airlines,ICN‐SAN,15h53m,1,SFO,3632,20220405-0802,fast,2022-04-22,1838,7:13,7:40,Delta,Delta,2,0
6:20 am – 5:35 pm +1,Asiana Airlines,SAN‐ICN,19h15m,1,LAX,8:40 pm – 6:45 pm,Asiana Airlines,ICN‐SAN,14h05m,1,SFO,3038,20220405-0802,fast,2022-04-22,1838,7:13,7:40,Delta,Korean Air,2,0
6:20 am – 5:35 pm +1,Asiana Airlines,SAN‐ICN,19h15m,1,LAX,8:40 pm – 6:45 pm,Asiana Airlines,ICN‐SAN,14h05m,1,SFO,4176,20220405-0802,fast,2022-04-22,1843,6:20,4:50,United Airlines,United Airlines,2,0
7:46 am – 2:55 pm +1,United Airlines,SAN‐ICN,15h09m,1,SFO,8:40 pm – 11:05 pm,"Asiana Airlines, Alaska Airlines",ICN‐SAN,18h25m,2,"LAX, SFO",1858,20220405-0802,fast,2022-04-22,1843,6:15,6:00,United Airlines,Air Canada,3,0
7:13 am – 3:15 pm +1,Korean Air,SAN‐ICN,16h02m,1,SEA,8:35 pm – 10:20 pm,"Korean Air, Alaska Airlines",ICN‐SAN,17h45m,1,HNL,2720,20220405-0802,fast,2022-04-22,1848,6:15,4:50,United Airlines,United Airlines,2,0
7:13 am – 3:15 pm +1,"Delta, Korean Air",SAN‐ICN,16h02m,1,SEA,8:35 pm – 10:20 pm,"Korean Air, Alaska Airlines",ICN‐SAN,17h45m,1,HNL,2840,20220405-0802,fast,2022-04-22,1862,7:46,8:40,United Airlines,Asiana Airlines,2,0
7:25 pm – 5:00 am +2,"Alaska Airlines, Asiana Airlines",SAN‐ICN,17h35m,1,SFO,6:20 pm – 6:45 pm,"Asiana Airlines, Alaska Airlines",ICN‐SAN,16h25m,1,SEA,2357,20220405-0802,fast,2022-04-22,1873,8:10,6:00,Alaska Airlines,Air Canada,2,0
8:45 pm – 3:15 pm +2,"Alaska Airlines, Korean Air",SAN‐ICN,26h30m,1,SEA,7:40 pm – 6:16 pm,Korean Air,ICN‐SAN,14h36m,1,LAX,1476,20220405-0806,cheap,2022-04-23,3682,8:00,4:40,Alaska Airlines,Korean Air,2,0
8:45 pm – 3:15 pm +2,"Alaska Airlines, Korean Air",SAN‐ICN,26h30m,1,SEA,2:30 pm – 6:16 pm,Korean Air,ICN‐SAN,19h46m,1,LAX,1476,20220405-0806,cheap,2022-04-23,2839,6:20,5:25,American Airlines,American Airlines,2,0
10:00 pm – 5:00 am +3,"Alaska Airlines, Asiana Airlines",SAN‐ICN,39h00m,1,SFO,8:40 pm – 7:55 pm,Asiana Airlines,ICN‐SAN,15h15m,1,LAX,1486,20220405-0806,cheap,2022-04-23,2839,6:20,5:25,American Airlines,American Airlines,2,0
8:45 pm – 5:45 pm +2,"Alaska Airlines, Asiana Airlines",SAN‐ICN,29h00m,1,SEA,8:40 pm – 7:55 pm,Asiana Airlines,ICN‐SAN,15h15m,1,LAX,1488,20220405-0806,cheap,2022-04-23,2839,6:20,5:25,American Airlines,American Airlines,2,0
8:45 pm – 3:15 pm +2,"Alaska Airlines, Korean Air",SAN‐ICN,26h30m,1,SEA,7:40 pm – 6:16 pm,"Korean Air, Delta",ICN‐SAN,14h36m,1,LAX,1520,20220405-0806,cheap,2022-04-23,2925,6:20,5:25,American Airlines,American Airlines,2,0
7:08 pm – 3:15 pm +2,Delta,SAN‐ICN,28h07m,1,SEA,7:40 pm – 6:16 pm,Delta,ICN‐SAN,14h36m,1,LAX,1523,20220405-0806,cheap,2022-04-23,2925,6:20,5:25,American Airlines,American Airlines,2,0
5:20 pm – 3:15 pm +2,Delta,SAN‐ICN,29h55m,2,"SLC, SEA",7:40 pm – 6:16 pm,Delta,ICN‐SAN,14h36m,1,LAX,1523,20220405-0806,cheap,2022-04-23,2925,6:20,5:25,American Airlines,American Airlines,3,0
7:08 pm – 3:15 pm +2,Delta,SAN‐ICN,28h07m,1,SEA,4:40 pm – 6:08 pm,Delta,ICN‐SAN,17h28m,1,SEA,1523,20220405-0806,cheap,2022-04-23,2937,6:20,5:25,American Airlines,American Airlines,2,0
5:20 pm – 3:15 pm +2,Delta,SAN‐ICN,29h55m,2,"SLC, SEA",4:40 pm – 6:08 pm,Delta,ICN‐SAN,17h28m,1,SEA,1523,20220405-0806,cheap,2022-04-23,2937,6:20,5:25,American Airlines,American Airlines,3,0
7:08 pm – 3:15 pm +2,Delta,SAN‐ICN,28h07m,1,SEA,2:30 pm – 6:16 pm,Delta,ICN‐SAN,19h46m,1,LAX,1523,20220405-0806,cheap,2022-04-23,2937,6:20,5:25,American Airlines,American Airlines,2,0
1:40 pm – 3:15 pm +2,Delta,SAN‐ICN,33h35m,2,"SLC, SEA",7:40 pm – 6:16 pm,Delta,ICN‐SAN,14h36m,1,LAX,1523,20220405-0806,cheap,2022-04-23,2260,7:13,12:30,Delta,Delta,3,0
7:08 pm – 3:15 pm +2,Delta,SAN‐ICN,28h07m,1,SEA,4:40 pm – 10:09 pm,Delta,ICN‐SAN,21h29m,1,SEA,1523,20220405-0806,cheap,2022-04-23,2095,6:45,8:40,Alaska Airlines,Asiana Airlines,2,0
5:20 pm – 3:15 pm +2,Delta,SAN‐ICN,29h55m,2,"SLC, SEA",7:40 pm – 6:16 pm,Delta,ICN‐SAN,14h36m,1,LAX,1532,20220405-0806,cheap,2022-04-23,2141,7:13,12:30,Delta,Delta,3,0
1:40 pm – 3:15 pm +2,Delta,SAN‐ICN,33h35m,2,"SLC, SEA",7:40 pm – 6:16 pm,Delta,ICN‐SAN,14h36m,1,LAX,1532,20220405-0806,cheap,2022-04-23,2141,7:13,12:30,Delta,Delta,3,0
8:45 pm – 3:15 pm +2,"Alaska Airlines, Korean Air",SAN‐ICN,26h30m,1,SEA,2:40 pm – 3:50 pm,"Asiana Airlines, FlixBus",ICN‐SAN,17h10m,1,LAX-LAX,1716,20220405-0806,cheap,2022-04-23,2195,5:05,8:40,Alaska Airlines,Asiana Airlines,2,0
8:45 pm – 3:15 pm +2,"Alaska Airlines, Korean Air",SAN‐ICN,26h30m,1,SEA,7:40 pm – 6:16 pm,Korean Air,ICN‐SAN,14h36m,1,LAX,1521,20220405-0804,best,2022-04-23,2260,7:13,12:30,Delta,Delta,2,0
6:17 am – 5:50 pm +1,Korean Air,SAN‐ICN,19h33m,1,LAX,7:40 pm – 6:16 pm,Korean Air,ICN‐SAN,14h36m,1,LAX,1731,20220405-0804,best,2022-04-23,1757,7:46,4:50,United Airlines,United Airlines,2,0
8:45 pm – 3:15 pm +2,"Alaska Airlines, Korean Air",SAN‐ICN,26h30m,1,SEA,7:40 pm – 6:16 pm,Korean Air,ICN‐SAN,14h36m,1,LAX,1476,20220405-0804,best,2022-04-23,3682,8:00,4:40,Alaska Airlines,Korean Air,2,0
6:17 am – 5:50 pm +1,Korean Air,SAN‐ICN,19h33m,1,LAX,7:40 pm – 6:16 pm,Korean Air,ICN‐SAN,14h36m,1,LAX,1731,20220405-0804,best,2022-04-23,1848,6:15,4:50,United Airlines,United Airlines,2,0
6:17 am – 5:50 pm +1,Delta,SAN‐ICN,19h33m,1,LAX,7:40 pm – 6:16 pm,Delta,ICN‐SAN,14h36m,1,LAX,1789,20220405-0804,best,2022-04-23,1843,6:20,4:50,United Airlines,United Airlines,2,0
6:17 am – 5:50 pm +1,"Delta, Korean Air",SAN‐ICN,19h33m,1,LAX,7:40 pm – 6:16 pm,"Korean Air, Delta",ICN‐SAN,14h36m,1,LAX,1790,20220405-0804,best,2022-04-23,1984,7:46,4:50,United Airlines,United Airlines,2,0
6:17 am – 5:50 pm +1,"Delta, Korean Air",SAN‐ICN,19h33m,1,LAX,7:40 pm – 6:16 pm,Korean Air,ICN‐SAN,14h36m,1,LAX,1791,20220405-0804,best,2022-04-23,2095,6:45,8:40,Alaska Airlines,Asiana Airlines,2,0
6:17 am – 5:50 pm +1,Korean Air,SAN‐ICN,19h33m,1,LAX,7:40 pm – 6:16 pm,"Korean Air, Delta",ICN‐SAN,14h36m,1,LAX,1791,20220405-0804,best,2022-04-23,2075,6:15,4:50,United Airlines,United Airlines,2,0
6:20 am – 5:35 pm +1,Asiana Airlines,SAN‐ICN,19h15m,1,LAX,8:40 pm – 7:55 pm,Asiana Airlines,ICN‐SAN,15h15m,1,LAX,1903,20220405-0804,best,2022-04-23,2092,7:46,4:50,United Airlines,United Airlines,2,0
6:17 am – 5:50 pm +1,Delta,SAN‐ICN,19h33m,1,LAX,4:40 pm – 6:08 pm,Delta,ICN‐SAN,17h28m,1,SEA,1789,20220405-0804,best,2022-04-23,2195,5:05,8:40,Alaska Airlines,Asiana Airlines,2,0
8:45 pm – 3:15 pm +2,"Alaska Airlines, Korean Air",SAN‐ICN,26h30m,1,SEA,7:40 pm – 6:16 pm,"Korean Air, Delta",ICN‐SAN,14h36m,1,LAX,1520,20220405-0804,best,2022-04-23,2200,6:45,8:40,Alaska Airlines,Asiana Airlines,2,0
6:17 am – 5:50 pm +1,Korean Air,SAN‐ICN,19h33m,1,LAX,2:30 pm – 6:16 pm,Korean Air,ICN‐SAN,19h46m,1,LAX,1731,20220405-0804,best,2022-04-23,2054,7:46,4:50,United Airlines,United Airlines,2,0
6:17 am – 5:50 pm +1,Korean Air,SAN‐ICN,19h33m,1,LAX,2:30 pm – 6:16 pm,Korean Air,ICN‐SAN,19h46m,1,LAX,1731,20220405-0804,best,2022-04-23,1838,7:13,7:40,Korean Air,Korean Air,2,0
7:08 pm – 3:15 pm +2,Delta,SAN‐ICN,28h07m,1,SEA,7:40 pm – 6:16 pm,Delta,ICN‐SAN,14h36m,1,LAX,1523,20220405-0804,best,2022-04-23,2070,6:20,4:50,United Airlines,United Airlines,2,0
7:13 am – 4:40 pm +1,Korean Air,SAN‐ICN,17h27m,1,SEA,7:40 pm – 6:16 pm,Korean Air,ICN‐SAN,14h36m,1,LAX,2361,20220405-0804,best,2022-04-23,1830,7:13,4:00,Korean Air,Korean Air,2,0
